索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關典故,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
19734,慕容暐,暐|中山王|中山王暐|景茂|太子暐|皇太子|太子|主上|燕主暐|陛下|天子|新興侯|慕容暐|皇帝,81013,,,,,,景茂,,,,350,385,,,360,370,前燕,前秦,,,,,,慕容儁三子，被立為太子，前燕末代皇帝，前秦滅前燕之戰逃跑被禽，苻堅尚書，參與秦晉淮南之戰，為平南將軍，淝水之戰後密許慕容泓稱帝，謀殺苻堅失敗被反殺,,,,十二月事發，應死於陽曆385年
19735,流民郭敞,郭敞,81013,,,郭斁,,,,,,,0,0,,,,,,東晉|前燕,,,,,1,晉穆帝江西流民，執劉仕降姚襄,354,,,
19736,陳留內史劉仕,劉仕,81013,,,,,,,,,,0,0,,,,,,東晉|前燕,,,,,3,晉穆帝陳留內史，被流民執降姚襄,354,,,
19737,周閔,周閔,81013,,,,,,子騫,,,,0,0,,,,,,東晉,,,,,,周顗子，晉穆帝吏部尚書、中軍將軍、左僕射,354,,,
19738,毛難,毛難,81013,,,,,,,,,,0,354,,,,,,前秦,,,,,1,苻健扶風內史，被王擢殺,,,,
19739,王猛,王猛|猛|景略|王景略|將軍|清河郡侯|王公|丞相猛|清河武侯|武侯|丞相,81013,,,,,,景略,,,,325,375,,,,,,東晉|前秦,北海,,捫虱而談,,,桓溫北伐為軍謀祭酒而辭之，歸苻堅，為中書侍郎、尚書左丞、咸陽內史、侍中、中書令、京兆尹、吏部尚書、太子詹事、左僕射、輔國將軍、司隸校尉，一歲五遷，預言諸苻叛亂，平斂岐，與前涼止戰執李儼，平斬苻柳獲苻廋，桓溫北伐前燕勸救之，為尚書令，勸除慕容垂父子不聽，領導前秦滅前燕之戰，為使持節、都督關中六州諸軍事、車騎大將軍、開府儀同三司、冀州牧,,,,
19740,薛珍,薛珍|珍,81014,,,,,,,,,,0,354,,,,,,東晉,,,,,1,晉穆帝順陽太守，勸桓溫攻長安不從，自攻頗有所獲，吹牛逼被桓溫殺,,,,
19741,苻堅,堅|東海王堅|大秦天王|秦王堅|陛下|秦王|秦主|主上|天子|東海王|壯烈天王|宣昭皇帝|世祖,81014,,,,,,永固|文玉,,,,338,385,,10.16,357,385,前秦,,,,投鞭斷流|疾風掃秋葉,,,苻雄子，苻生龍驤將軍，禦姚襄，誅苻生即位，去皇帝號，禽張平，滅前燕，收益州，禁道崇儒，執意攻晉，淝水之戰大敗，被西燕攻破奔五將山，被姚萇禽，拒交傳國璽、禪讓，被姚萇縊殺於新平佛寺,,,,
19742,強汪,強汪,81014,,,,,,,,,,0,0,,,,,,前秦,,,,,,氐族，苻堅髮小，苻生特進光祿大夫，共誅苻生，苻堅領軍將軍,357,,,
19743,梁平老,梁平老|平老|朔方桓侯,81014,,,,,,,,,,0,372,,,,,,前秦,略陽,,,,,氐族，苻堅髮小，苻生特進、領御史中丞，勸苻堅除苻生，共誅苻生，苻堅右僕射、為使持節、都督北垂諸軍事、鎮北大將軍、開府儀同三司，鎮朔方十餘年,,,,
19744,慕容鉤,慕容鉤|鉤,81014,,,,,,,,,,0,354,,,,,,前燕,,,,,,慕容翰子，自恃宗室凌辱朱秃被殺,,,,
19745,宋斌 (前燕),宋斌|斌,81014,,,,,,,,,,0,354,,,,,,前燕,,,,,,宋燭子，慕容儁黃門侍郎，謀奉冉智造反，被誅,,,,
19746,牛霸,牛霸|霸,81014,,,,,,,,,,0,0,,,,,,前涼,,,,,1,張祚秦州刺史，擊破王擢，張瓘將，討李儼不克,354,,,
19747,啖鐵,啖鐵,81014,,,,,,,,,,0,397,,,,,,前秦,,,,,1,氐族，苻健上將軍、秦州刺史，苻堅時討平高離,,,,
19801,楊宋奴,宋奴,81101,,,,,,,,,,0,355,,,,,,仇池,,,,,3,楊毅弟，欲刺殺楊初被反殺,,,,
19802,梁式王,梁式王|式王,81101,,,,,,,,,,0,355,,,,,,仇池,,,,,1,楊宋奴姑子，使刺殺楊初，被其子楊國反殺,,,,
19803,楊國,國|仇池公|楊國,81101,,,,,,,,,,0,356,,,355,356,仇池,,,,,,,楊初子，反殺楊宋奴、梁式王，自立為仇池公，桓溫表為鎮北將軍、秦州刺史，被楊俊弒殺,,,,
19804,孫黑,孫黑,81101,,,,,,,,,,0,0,,,,,,東晉|前燕,,,,,1,晉穆帝蘭陵太守，降前燕,355,,,
19805,高柱,高柱,81101,,,,,,,,,,0,0,,,,,,東晉|前燕,,,,,3,晉穆帝濟北太守，降前燕,355,,,
19806,高瓫,高瓫,81101,,,,,,,,,,0,0,,,,,,東晉|前燕,,,,,3,晉穆帝建興太守，降前燕,355,,,瓫同盆
19807,前秦王會,王會,81101,,,,,,,,,,0,0,,,,,,前秦|前燕,,,,,3,苻健河內太守，降前燕,355,,,
19808,前秦韓高,韓高,81101,,,,,,,,,,0,0,,,,,,前秦|前燕,,,,,1,苻健黎陽太守，降前燕,355,,,
19809,高季,高季|季,81101,,,,,,,,,,0,355,,,,,,東晉,,,,,3,晉穆帝冠軍將軍，被姚襄攻，病死,,,,
19810,梁皇后 (前秦),梁氏|皇后|梁后|后,81101,,1,,,,,,,,0,355,,,,,,前秦,,,,,,梁安女，苻生皇后，被殺以消災,,,,
19811,趙韶,趙韶|韶,81101,,,,,,,,,,0,357,,,,,,前秦,南安,,,,,趙俱從弟，苻健太子門大夫，苻生嬖臣，為右僕射、左僕射，譖殺雷弱兒、杜郁，苻生死後被誅,,,,
19812,趙誨,趙誨|誨,81101,,,,,,,,,,0,357,,,,,,前秦,,,,,1,趙俱從弟，苻健太子舍人，苻生中護軍、司隸校尉,,,,
19813,董榮,董榮|榮|董君|董龍,81101,,,,,,龍,,,,0,357,,,,,,前秦,,,,,,苻生著作郎、尚書、右僕射，譖殺雷弱兒、王墮，為中書監，苻生死後被誅,,,,
19814,索孚,索孚|孚,81102,,,,,,國明,,,,0,355,,,,,,前涼,,,,,2,張祚張掖太守，使代張瓘守枹罕，被張瓘斬，善射,,,,
19815,易揣,易揣|揣,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,1,張祚將領，使襲張瓘被破走，入城殺趙長,355,,,
19816,張玲,張玲,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,3,張祚將領，使襲張瓘被破,355,,,
19817,王鸞 (前涼),王鸞|鸞,81102,,,,,,,,,,0,355,,,,,,前涼,張掖,,,,,善術數，言張祚不道被斬,,,,
19818,宋混,宋混|混|酒泉郡侯|將軍,81102,,,,,,玄一,,,,0,361,,,,,,前涼,敦煌,,,,,張祚驍騎將軍，應張瓘攻張祚，入城殺之，張玄靚輔國將軍，性忠鯁，除張瓘，為使持節、都督中外諸軍事、驃騎大將軍，死前使宋澄繼任,,,,
19819,宋脩,脩,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,3,宋混兄，與張祚有隙,355,,,
19820,宋澄 (前涼),澄,81102,,,,,,玄安,,,,0,361,,,,,,前涼,,,,,,宋混弟，應張瓘，共除張瓘，張玄靚領軍將軍，秉政，儒緩，被張邕殺,,,,
19821,楊秋胡,楊秋胡,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,3,張祚使殺張曜靈,355,,,
19822,前涼張琚,琚,81102,,,,,,,,,,0,359,,,,,,前涼,,,,,3,張瓘弟，張祚欲誅之，納宋混軍入城，張瓘使討敗衛綝，張瓘敗後同自殺,,,,
19823,前涼張嵩,嵩,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,3,張瓘子，張祚欲誅之，納宋混軍入城,355,,,
19824,前秦李儼,李儼|儼|歸安侯|歸安元侯,81102,,,,,,,,,,0,371,,,,,,前涼|東晉|前秦,隴西,,,,1,出身隴西李氏，不服張瓘而割據，用東晉年號，降前秦復通前涼，復自立，被張天錫討，王猛救而禽之，苻堅為光祿勳、河州刺史,,,,
19825,衛綝,衛綝|綝,81102,,,,,,,,,,0,0,,,,,,前涼,西平,,,,3,不服張瓘而割據，被張琚破,355,,,
19826,馬基,馬基,81102,,,,,,,,,,0,355,,,,,,前涼,,,,,3,張玄靚酒泉太守，響應衛綝被張瓘破斬,,,,
19827,張姚,張姚,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,1,張瓘司馬，斬馬基,355,,,
19828,前涼王國,王國,81102,,,,,,,,,,0,0,,,,,,前涼,,,,,3,張瓘司馬，斬馬基,355,,,
19829,刁龕,刁龕,81103,,,,,,,,,,0,0,,,,,,前燕,,,,,3,慕容儁殿中將軍，送高句麗王釗母周氏歸國,355,,,
19830,馮鴦,馮鴦|鴦,81103,,,,,,,,,,0,0,,,,,,前燕|東晉,上黨,,,,1,叛前燕，逐太守據安民城，自稱上黨太守，降東晉，附張平，歸前燕復叛，拒慕容評攻，被慕輿根破，依呂護,355,,,
19831,段剛,段剛,81103,,,,,,,,,,0,361,,,,,,前燕,,,,,,慕容儁上黨太守，被馮鴦逐走，慕容暐建威將軍、平陽太守，被張平殺,,,,
19832,段羆,羆,81103,,,,,,,,,,0,355,,,,,,段齊,,,,,,段龕弟，固請拒慕容恪渡河不從被殺,,,,
19833,段欽,欽,81103,,,,,,,,,,0,0,,,,,,段齊,,,,,,段龕弟，被慕容恪禽,356,,,
19834,袁範,袁範,81103,,,,,,,,,,0,356,,,,,,段齊,,,,,1,段龕右長史，被慕容恪斬,,,,
19835,辟閭蔚,辟閭蔚|蔚,81103,,,,辟閭,,,,,,0,356,,3.17,,,,段齊,,,,,,段龕王友，賢，慕容恪攻段龕戰死,,,,
19836,強國 (前秦),強國,81104,,,,,,,,,,0,357,,,,,,前秦,,,,,,強皇后族人，苻生侍中，以佞幸進，譖殺王墮,,,,
19837,閼陋頭,閼頭|劉閼頭,81104,,,,,,,,,,0,0,,,356,358,匈奴鐵弗部,,,,,,,劉務桓弟，繼立，欲叛復降拓跋什翼犍，部落多叛歸劉悉勿祈，自奔代國,,,,
19838,王騰 (前燕),陽都公|王騰|騰,81104,,,,,,,,,,0,356,,,,,,段齊|前燕,,,,,,段龕徐州刺史，降慕容恪，寇鄄城被荀羨斬,,,,
19839,閻負,閻負|負,81104,,,,,,,,,,0,376,,,,,,前秦,,,風通道會,,1,苻柳參軍，出使前涼說服張瓘稱臣前秦，苻堅著作郎，護送陰據至前涼幷說降之，為尚書令，徴張天錫入朝，不從被殺,,,,
19840,梁殊 ,梁殊|殊,81104,,,,,,,,,,0,376,,,,,,前秦,,,風通道會,,1,苻柳參軍，出使前涼說服張瓘稱臣前秦，苻堅著作郎，護送陰據至前涼幷說降之，為尚書令，徴張天錫入朝，不從被殺,,,,
19841,東晉劉度,劉度|度,81105,,,,,,,,,,0,0,,,,,,東晉,,,,,1,晉穆帝將軍，攻王朗半路撤退,356,,,
19842,慕輿長卿,慕輿長卿|長卿,81105,,,,,,,,,,0,0,,,,,,前燕,,,,,,慕容儁將軍，攻強哲，被鄧羌破禽,356,,,
19843,強哲,強哲,81105,,,,,,,,,,0,0,,,,,,前秦,,,,,3,苻生幽州刺史,356,,,
19844,鄧羌,鄧羌|羌|將軍|真定郡侯,81105,,,,,,,,,,0,0,,,,,,前秦,,,,,,苻生建節將軍，拒慕輿長卿，破禽之，為強平求情貶咸陽太守，獻計禽斬姚襄，苻堅前鋒督護，討張平，與張蚝相持，禽之，萬人敵，為驍騎將軍，討平高離，為御史中丞、建節將軍，禽劉衛辰，諸苻叛亂敗苻柳，為建武將軍、洛州刺史，桓溫北伐前燕救之，參與前秦滅前燕之戰，擊走慕容臧，臨戰求司隸方肯出戰，大破慕容評，為使持節、征虜將軍、安定太守、鎮軍將軍、特進，討平張育叛亂，參與前秦滅代國之戰，為幷州刺史,356,,,
19845,桓溫督護高武,高武,81105,,,,,,,,,,0,0,,,,,,東晉,,,,,3,桓溫督護,356,,,
19846,楊亮,楊亮|亮,81105,,,,,,,,,,0,0,,,,,,後趙|東晉,弘農,,,,,高祖父楊修，自姚襄降桓溫，盛讚姚襄，晉廢帝梁州刺史，被李高逐走，梁州益州之戰兵敗，晉孝武帝諮議參軍、輔國將軍，伐蜀,356,,,
19847,桓溫督護陳午,陳午,81105,,,,,,,,,,0,0,,,,,,東晉,,,,,3,桓溫督護，戍衛洛陽,356,,,
19848,段薀,段薀|薀,81106,,,,,,,,,,0,0,,,,,,段齊,,,,,3,段龕使求援東晉,356,,,薀即藴
19849,程延 (前秦),程延|延,81106,,,,,,,,,,0,356,,,,,,前秦,,,,,,苻生太醫令，說苻生吃棗過多被殺,,,,
19850,慕容塵,慕容塵,81106,,,,,,,,,,0,0,,,,,,前燕,,,,,,慕容恪使留鎮廣固，慕容儁青州刺史，被桓豁破，慕容暐鎮南將軍，屯許昌,356,,,
19851,鞠殷,鞠殷|殷,81106,,,,,,,,,,0,0,,,,,,前燕,,,,,,鞠彭子，慕容儁尚書左丞、東萊太守，結好王彌曹嶷後人,356,,,
19852,王彌從子王立,立,81106,,,,,,,,,,0,0,,,,,,前燕,,,,,3,王彌從子，鞠殷與之結好,356,,,
19853,曹嶷孫曹巖,巖,81106,,,,,,,,,,0,0,,,,,,前燕,,,,,3,曹嶷孫，鞠殷與之結好,356,,,
19854,諸葛攸,諸葛攸|攸,81106,,,,,,,,,,0,0,,,,,,東晉,,,,,3,晉穆帝將軍，荀羨使守琅邪，為泰山太守，攻前燕被慕容恪等敗，復被慕容評敗,356,,,
19855,高平太守劉莊,劉莊,81106,,,,,,,,,,0,0,,,,,,東晉,,,,,3,晉穆帝高平太守，荀羨使守琅邪,356,,,
19856,戴𨔵,戴𨔵,81106,,,戴逯,,,,,,,0,0,,,,,,東晉,譙國,,,,3,荀羨參軍，使守泰山，晉孝武帝沛郡太守，秦晉淮南之戰與謝玄共退秦軍,356,,,𨔵即遁
19857,慕容蘭,慕容蘭,81106,,,,,,,,,,0,356,,,,,,前燕,,,,,,慕容儁將領，被荀羨斬,,,,
19858,車灌,車灌,81106,,,,,,,,,,0,0,,,,,,東晉,,,,,1,晉穆帝司空、散騎常侍，使修五陵，晉哀帝尚書,356,,,
19859,楊俊 (仇池),俊|仇池公|楊俊,81106,,,,,,,,,,0,360,,,356,360,仇池,,,,,,,楊國從父，殺楊國自立,,,,
19860,楊安,安|楊安|博平縣侯,81106,,,,,,,,,,0,0,,,,,,仇池|前秦,,,,,,楊國子，楊國被弒奔前秦，苻堅前將軍，救李儼，為鎮南將軍，參與前秦滅前燕之戰，為吏部尚書、使持節、都督益梁州諸軍事、梁州刺史，參與前秦滅仇池之戰，為都督南秦州諸軍事、鎮仇池，敗楊廣，梁州益州之戰克梓潼，為益州牧，討平張育叛亂，為荊州刺史，秦晉淮南之戰前鋒,356,,,
19861,乙璋,璋,81107,,,,,,,,,,0,0,,,,,,前燕,,,,,3,乙逸子，奢縱不悛，慕容儁中書令、御史中丞,357,,,
19862,姚蘭,姚蘭|蘭,81107,,,,,,,,,,0,0,,,,,,後趙|前燕,,,,,1,姚襄從兄，輔國將軍，被苻飛龍禽,357,,,
19863,王欽盧,王欽盧,81107,,,,,,,,,,0,0,,,,,,後趙|前燕|後秦,,,,,,姚襄左將軍，招納羌胡，姚萇將帥,357,,,
19864,苻飛龍,苻飛龍|飛龍,81107,,,,,,,,,,0,383,,,,,,前秦,,,,,1,苻生將領，禽姚蘭，苻堅廣武將軍，為慕容垂攻翟斌副手，密謀殺之被反殺,,,,
19865,苻道,苻道,81107,,,,,,,,,,0,0,,,,,,前秦,,,,,1,苻生平北將軍，禦姚襄,357,,,
19866,慕容虔 (前燕),中軍將軍虔,81107,,,,,,,,,,0,0,,,,,,前燕,,,,,,大破敕勒,357,,,可能即慕容度
19867,賀賴頭,賀賴頭,81107,,,,賀蘭,,,,,,0,0,,,,,,匈奴|前燕,,,,,,匈奴單于，降慕容儁，遷平舒城,357,,,
19868,康權,康權,81108,,,,,,,,,,0,357,,,,,,前秦,,,,,1,苻生太史令，言天文異象，以為妖言被撲殺,,,,
19869,苻生侍婢,侍婢|婢,81108,,1,,,,,,,,0,0,,,,,,前秦,,,,,4,苻生侍婢，告密欲殺苻法,357,,,
19870,苟太后,苟氏|皇太后|苟太后|太后,81108,,1,,,,,,,,0,0,,,,,,前秦,,,,,,苻雄妻，苻堅母，反對立苻堅(謙虛)，賜死苻法,357,,苟夫人,
19871,苟皇后,苟氏,81108,,1,,,,,,,,0,0,,,,,,前秦,,,,,,苻堅皇后,357,,,
19872,苻宏,世子宏|太子宏|太子|宏,81108,,,,,,,,,,0,405,,,,,,前秦|東晉,,,,,,苻堅皇太子，反對征東晉，大破高蓋，長安不守奔下辨，楊璧拒絶接納，投東晉,,,,
19873,苻侯,永安公侯|太尉侯|永安威公侯,81108,,,,,,,,,,0,359,,,,,,前秦,,,,,,苻洪弟，苻堅從祖、右光祿大夫、太尉、尚書令,,,,
19874,苻融,融|陽平公|陽平公融|陽平|哀公,81108,,,,,,博休,,,哀,340,383,,,,,,前秦,,,過目不忘,,,苻堅弟，文武雙全，為散騎常侍、侍中、中書監、左僕射，諫徙降附戎狄於塞外，為使持節、都督六州諸軍事、鎮東大將軍、冀州牧，勸防備慕容氏不聽，秦晉淮南之戰諫止苻堅親征，為征討大都督討伐苻洛苻重叛變，為侍中、中書監、都督中外諸軍事、車騎大將軍、司隸校尉、録尚書事、征南大將軍、開府儀同三司，諫勿伐西域不聽，反對征東晉，淝水之戰督前鋒，臨陣輕敵，退軍大亂而戰死,,,,
19875,苻雙,雙|河南公|河南公雙|趙公|趙公雙|仲羣,81108,,,,,,仲群,,,,0,368,,,,,,前秦,,,,,,苻堅弟，苻堅都督三州諸軍事、征西大將軍、雍州刺史、秦州刺史，諸苻叛亂敗楊成世，被呂光大敗，王鑒斬,,,,
19876,苻丕,丕|長樂公|長樂公丕|征南|秦主丕,81108,,,,,,永叔|永敘,,,,0,386,,,385,386,前秦,,,,,,,苻堅子，文武雙全，為雍州刺史、使持節、征東大將軍、雍州刺史，襲仇池不利，為征南大將軍、都督征討諸軍事、守尚書令，指揮秦晉淮南之戰，為都督關東諸軍事、征東大將軍、冀州牧，遣慕容垂攻苻堅，密謀殺之，苻堅死後繼立稱帝,,,,
19877,苻暉,暉|平原公|平原公暉|豫州|平原悼公暉,81108,,,,,,,,,,0,385,,,,,,前秦,,,,,,苻堅子，為都督六州諸軍事、鎮東大將軍、豫州牧、都督中外諸軍事、車騎大將軍、録尚書事，拒慕容沖屢敗，被苻堅罵忿恚自殺,,,,
19878,苻熙,熙|廣平公|廣平公熙,81108,,,,,,,,,,0,0,,,,,,前秦,,,,,,苻堅子，為雍州刺史,357,,,
19879,苻叡,叡|鉅鹿公|鉅鹿公叡|鉅鹿愍公叡,81108,,,,,,,,,,0,384,,,,,,前秦,,,,,,苻堅子，為雍州刺史、征南將軍、雍州牧、都督中外諸軍事、衛大將軍、録尚書事，討慕容泓，輕敵被殺,,,,
19880,李威 (前秦),李威|威|李公|建寧烈公,81108,,,,,,伯龍,,,,0,374,,,,,,前秦,漢陽,,,,,苻雄髮小，苟太后姑之子、男寵，屢救苻堅，苻堅左僕射，王猛兄事之，聯合苟太后賜死苻法，領護軍、衛大將軍，斬苻幼，為太尉、侍中,,,,
19881,何法倪,何氏|后|何皇后|穆皇后,81109,,1,,,,,,,,339,404,,9.13,,,,東晉,,,,,,何準女，晉穆帝皇后,,,,
19882,何準,何準,81109,,,,,,,,,,0,0,,,,,,東晉,廬江,,,,,名士，何充弟，晉穆帝散騎侍郎,339,,,
19883,苻陽,陽|東海公|東海公陽,81109,,,,,,,,,,0,0,,,,,,前秦,,,,,,苻法子，苻堅大司農，謀反被禽，赦徙涼州、鄯善，淝水之戰後劫鄯善國相被休密馱殺,357,,,
19884,苻敷,敷|清河公,81109,,,,,,,,,,0,0,,,,,,前秦,,,,,,苻法子,357,,,
19885,程卓,程卓,81109,,,,,,,,,,0,0,,,,,,前秦,,,,,3,苻堅尚書左丞，文案不治被免官,357,,,
19886,張蚝,蚝|張蚝,81109,,0,,弓|張,,,,,,0,0,,,,,,後趙|前秦,上黨,,,,,張平養子，與其妾有染羞愧自宮，萬人敵，與鄧羌相持，被禽，苻堅虎賁中郎將、廣武將軍，諸苻叛亂平叛，前秦滅前燕之戰虎牙將軍，助楊安破晉陽，大破慕容評，為前將軍，救袁瑾朱輔被桓伊桓石虔破，為前禁將軍，參與前秦滅代國之戰，為幷州刺史、後將軍，淝水之戰前鋒，為驃騎將軍，不救苻丕，迎立苻丕，苻丕侍中、司空,357,7,,
19887,呂光,呂光|光|將軍,81109,,,,,,世明,,,,338,399,,,386,399,後涼,,,,,,,"呂婆樓子，雙目重瞳，胎記顯現""巨霸""字樣，苻堅鷹揚將軍，刺中張蚝，為寧朔將軍，諸苻叛亂設計大破苻雙苻武，為長史，苻重謀反禽之，為破虜將軍、步兵校尉，討伐苻洛苻重叛變，斬苻重，為使持節、都督西域征討諸軍事，大破西域收三十餘國，立震為龜茲王，為都督玉門以西諸軍事、西域校尉，梁熙拒而殺之，自領涼州刺史，後涼開國皇帝",,,,
19888,謝奕,謝奕|奕,81110,,,,,,無奕,,,,0,358,,,,,,東晉,,,,,,謝安兄，晉穆帝豫州刺史，嗜酒,,,,
19889,桓雲,桓雲|雲,81110,,,,,,雲子,,,,0,360,,,,,,東晉,,,,,,桓溫弟，晉穆帝建武將軍,,,,
19890,郗曇,郗曇|曇|東安簡伯,81110,,,,,,重熙,,,,320,361,,,,,,東晉,,,,,,郗鑒子，晉穆帝御史中丞、荀羨軍司、北中郎將、都督五州諸軍事、徐兗二州刺史，擊燕病退，貶建武將軍,,,,
19891,樊世,姑臧侯|樊世|世,81110,,,,,,,,,,0,358,,,,,,前秦,,,,,1,氐豪，苻健舊臣，苻堅特進，與王猛不合被苻堅斬,,,,
19892,諸葛驤,諸葛驤,81110,,,,,,,,,,0,0,,,,,,前燕,,,,,1,張平征西將軍，降前燕,358,,,
19893,前燕劉貴,劉貴,81110,,,,,,,,,,0,0,,,,,,前燕,武邑,,,,3,上書諫止慕容儁戶留一丁備兵攻洛陽,358,,,
19894,悅明,悅明,81111,,,,,,,,,,0,0,,,,,,前燕,,,,,3,慕容塵司馬，破荀羨,358,,,
19895,賈活,活,81111,,,,,,,,,,0,0,,,,,,前燕,,,,,3,賈堅子，慕容儁任城太守,358,,,
19896,先段后,段末柸女|段氏,81111,,1,,,,,,,,0,358,,,,,,段部鮮卑|前燕,,,,,,段末柸女，嫁慕容垂，性烈，與可足渾皇后結仇，被告為巫蠱，不服瘐斃,,,成昭皇后,
19897,慕容令,令|世子令|慕容令,81111,,,慕容全,,,,,,,0,370,,,,,,前燕|前秦|前燕,,,,,,慕容垂先段后子，助慕容垂逃亡躲避慕容評，共奔前秦，擊退吳歸，前秦滅前燕之戰為王猛參軍事，被算計返前燕，謀反被涉圭殺,,,,
19898,慕容寶,寶|世子寶|太子|太子寶,81111,,,,,,道祐,,,,355,398,,5.27,396,398,後燕,,,,,,,慕容垂先段后子，淝水之戰敗後苻堅投奔勸殺之，共除苻飛龍，請除翟斌不從，破翟真，後燕第二任皇帝,,,,
19899,涅皓,涅皓,81111,,0,,,,,,,,0,0,,,,,,前燕,,,,,1,慕容儁中常侍，可足渾皇后使告先段后、高弼巫蠱,358,,,
19900,高弼,高弼|弼,81111,,,,,,,,,,0,0,,,,,,前燕|前秦,遼東,,,,1,慕容垂典書令，被告為巫蠱，共奔前秦,,,,
19901,段王妃,段氏女弟|段夫人|夫人,81111,,1,,,,,,,,0,0,,,,,,段部鮮卑|前燕|前秦,,,,,,段末柸女，慕容垂以為繼室，被可足渾皇后罷黜為妾，共奔前秦，扶正，得幸苻堅,,,,
19902,可足渾王妃 (後燕成武帝),長安君,81111,,1,,,,,,,,0,0,,,,,,前燕,,,,,,可足渾皇后妹，使為慕容垂妻，慕容垂奔前秦被留鄴城,358,,,
19903,劉悉勿祈,劉悉勿祈|悉勿祈,81111,,,,,,,,,,0,359,,,358,359,匈奴鐵弗部,,,,,,,劉務桓之子，閼陋頭部落皆逃叛歸之，為首領,,,,
19904,慕容泓,泓|濟北王|慕容泓,81112,,,,,,,,,,0,384,,,384,384,西燕,,,,,,,慕容儁子，苻堅北地長史，敗強永反秦，自稱都督陝西諸軍事、大將軍、雍州牧，前秦來攻逃跑而殺苻叡，建立西燕，被高蓋弒殺,,,,
19905,慕容沖,沖|中山王|中山王沖|慕容沖|西燕主沖,81112,,,鳳皇,,,,,,,359,386,,,385,386,西燕,,,,,,,慕容儁子，慕容暐車騎將軍、大司馬，苻堅孌童、平陽太守，起兵反秦，被竇衝敗奔慕容泓，被高蓋立為皇太弟，為西燕第二任皇帝，大破苻暉取阿房城而稱帝，攻破苻堅大掠長安，不思東歸被韓延攻殺,,,,
19906,鄴城女子李菟,李菟,81112,,1,,,,,,,,0,370,,,,,,前燕,,,,,1,鄴城女子，告石虎尸所在給慕容儁，前秦滅前燕之戰被王猛誅,,,,
19907,高離,高離,81112,,,,,,,,,,0,0,,,,,,前秦,,,,,1,苻堅平羌護軍，反叛被鄧羌啖鐵討平,359,,,
19908,劉衛辰,衛辰|劉衛辰|左賢王|夏陽公|鐵弗衛辰,81112,,,,,,,,,,0,391,,,359,391,匈奴鐵弗部,,,,,,,劉悉勿祈弟，殺劉悉勿祈子自立，附苻堅復叛，附拓跋什翼犍復叛，被擊走，叛前秦被鄧羌禽，為夏陽公，被拓跋什翼犍破，求救前秦，前秦滅代國之戰為嚮導，苻堅使統代國河西部，叛亂被劉庫仁破，後為西單于,,,,
19909,劉悉勿祈子,子,81112,,,,,,,,,,0,359,,,,,,,,,,,4,劉悉勿祈子，被劉衛辰殺,,,,
19910,殷郇,殷郇,81112,,,,,,,,,,0,0,,,,,,前涼,,,,,1,諫張瓘勿苛虐不聽,359,,,
19911,前涼楊和,楊和,81112,,,,,,,,,,0,0,,,,,,前涼,,,,,3,壯士，與宋混共除張瓘,359,,,
19912,玄臚,玄臚|臚,81112,,,,,,,,,,0,0,,,,,,前涼,,,,,3,張瓘兵，刺宋混不穿被擒，為宋混心膂,359,,,
19913,強德,強德|德,81113,,,,,,,,,,0,359,,,,,,前秦,,,,,1,強皇后弟，苻堅特進、光祿大夫，酗酒豪橫被王猛殺,,,,
19914,傅顔,傅顔,81113,,,,,,,,,,0,0,,,,,,前燕,,,,,1,慕容儁長樂太守，敗諸葛攸，慕容暐右衛將軍，使誅慕輿根，為護軍將軍，擊呂護斬張興，桓溫北伐被鄧遐朱序敗,359,,,
19915,司馬㻱,㻱|梁王|梁王㻱,81113,,,,,,賢明,,,,0,0,,,,,,東晉,,,,,,司馬晞子，牽連被桓溫免官,359,,,㻱同璡音今
19916,任羣,任羣,81113,,,任群,,,,,,,0,0,,,,,,前秦,西河,,,,1,苻堅光祿大夫、散騎常侍，王猛舉薦，領太子家令,359,,,
19917,朱肜,朱彤|朱肜,81113,,,,,,,,,,0,0,,,,,,前秦,京兆,,,,,處士，王猛舉薦，苻堅為尚書侍郎、領太子庶子、羽林左監，參與前秦滅仇池之戰，為祕書監，梁州益州之戰敗楊亮，勸誅慕容氏不聽，為前將軍，參與前秦滅代國之戰，諫止大學生教授諸將兵法，贊成征東晉,359,,,
19918,賈雍,賈雍|雍,81113,,,,,,,,,,0,0,,,,,,前秦,,,,,1,苻堅丞相司馬、雲中護軍，襲劉衛辰被貶,359,,,
20001,苻忠,忠|河南公,81201,,,,,,,,,,0,0,,,,,,前秦,,,,,,苻堅弟,360,,,
20002,楊世,世|仇池公|楊世,81201,,,,,,,,,,0,370,,,360,370,仇池,,,,,,,楊俊子，繼立，晉廢帝秦州刺史，苻堅南秦州刺史,,,,
